Mean Intensity,Median Intensity,Std Intensity,Min Intensity,Max Intensity,Intensity Ratio,Max Variance,IQR Intensity,label
79.044921875,71.0,45.49489082743409,1,235,235.0,234,61.25,0
85.2880859375,67.0,47.58485445685544,4,243,60.75,239,37.25,0
86.3154296875,69.0,43.90389357790199,6,248,41.333333333333336,242,35.0,0
150.3916015625,158.0,45.17948113252019,9,255,28.333333333333332,246,56.0,0
128.21484375,139.5,43.92148016959453,4,237,59.25,233,63.0,0
86.8193359375,75.5,44.05101332045633,24,247,10.291666666666666,223,48.0,0
134.5595703125,129.0,39.68118018346819,20,253,12.65,233,46.0,0
85.9755859375,88.0,50.31745307188205,5,249,49.8,244,92.0,0
103.7431640625,103.0,37.30662972232561,3,231,77.0,228,16.0,0
128.58203125,143.0,44.24656931191416,1,198,198.0,197,24.0,0
112.876953125,103.0,44.937592316640114,15,245,16.333333333333332,230,57.0,0
81.2412109375,68.0,37.57504757277268,4,220,55.0,216,31.0,0
91.7119140625,86.0,37.5331886292667,6,253,42.166666666666664,247,35.0,0
147.302734375,158.0,69.89737281828404,1,253,253.0,252,116.25,0
87.349609375,97.0,32.163838995211876,5,177,35.4,172,40.0,0
131.0673828125,120.0,57.78259657863325,1,253,253.0,252,91.0,0
128.349609375,138.5,62.70175903262134,1,222,222.0,221,114.25,0
120.703125,145.0,60.43016170224414,1,213,213.0,212,93.25,0
149.4501953125,156.0,35.64669651760318,2,255,127.5,253,24.0,0
114.7353515625,119.0,22.937442103840368,35,181,5.171428571428572,146,35.0,0
92.8876953125,79.5,46.199234015237366,11,182,16.545454545454547,171,88.0,0
150.7802734375,163.0,47.34435397225557,3,232,77.33333333333333,229,64.25,0
133.6494140625,158.0,47.805852679749655,4,245,61.25,241,45.0,0
96.912109375,87.0,68.52534380787912,1,251,251.0,250,114.25,0
139.810546875,141.0,27.03927348577302,6,239,39.833333333333336,233,14.0,0
141.81640625,148.0,27.310488419469195,10,229,22.9,219,4.0,0
136.189453125,137.0,23.993391955149395,67,248,3.701492537313433,181,26.0,0
92.3564453125,89.0,30.80275101637347,25,199,7.96,174,49.0,0
130.8974609375,131.0,56.59545167063482,1,255,255.0,254,47.0,0
97.615234375,73.0,61.73475585449268,2,254,127.0,252,100.0,0
85.810546875,72.0,37.8308484161858,13,245,18.846153846153847,232,50.0,0
135.564453125,159.0,67.11818914828288,19,222,11.68421052631579,203,134.0,0
135.9814453125,144.0,47.029689005043096,1,247,247.0,246,35.0,0
87.0068359375,78.0,44.92440429997329,9,247,27.444444444444443,238,54.0,0
137.0263671875,140.0,40.11020326966598,29,234,8.068965517241379,205,56.0,0
85.3203125,83.0,25.326171799688634,18,201,11.166666666666666,183,35.25,0
107.2646484375,87.5,70.09279062173248,3,232,77.33333333333333,229,141.25,0
140.390625,141.0,36.3261020942156,1,252,252.0,251,19.0,0
116.0654296875,126.0,32.500970781939635,2,159,79.5,157,22.0,0
131.13671875,153.0,50.30724797291538,1,204,204.0,203,34.0,0
135.7724609375,134.0,34.40688838245238,3,244,81.33333333333333,241,16.0,0
132.92578125,109.0,53.54503397563726,39,254,6.512820512820513,215,107.0,0
110.71875,115.0,39.59663564859393,1,237,237.0,236,36.25,0
119.6494140625,124.0,42.36088375273735,4,254,63.5,250,41.25,0
82.322265625,78.0,46.75471705338343,3,231,77.0,228,74.25,0
117.5048828125,124.0,21.58268927075915,1,222,222.0,221,13.25,0
100.11328125,93.0,47.96237599523608,11,235,21.363636363636363,224,62.0,0
129.8115234375,167.0,49.36727218029054,52,217,4.173076923076923,165,98.0,0
117.814453125,125.5,63.643851164956835,1,253,253.0,252,99.25,0
104.748046875,103.0,65.73368229737935,1,255,255.0,254,120.0,0
141.822265625,147.0,47.01187986022196,46,255,5.543478260869565,209,80.0,0
132.251953125,148.5,65.52706230728494,2,233,116.5,231,113.25,0
95.8779296875,99.5,29.947182365813752,44,149,3.3863636363636362,105,58.0,0
111.49609375,113.0,31.04891529492151,2,254,127.0,252,37.0,0
114.8955078125,116.0,22.04234692461879,5,229,45.8,224,13.0,0
132.9375,136.0,30.858928003091748,4,253,63.25,249,22.0,0
105.4541015625,102.0,56.99943327203732,3,249,83.0,246,48.0,0
101.6748046875,106.0,40.311176213256644,2,190,95.0,188,52.0,0
127.994140625,151.5,40.05474726131379,65,252,3.876923076923077,187,72.0,0
93.63671875,89.0,32.844342575752655,21,220,10.476190476190476,199,50.0,0
82.98828125,57.0,62.23438762690526,1,252,252.0,251,98.25,0
138.828125,147.0,43.10497440388261,1,253,253.0,252,12.0,0
160.7275390625,168.0,38.162596516091995,2,219,109.5,217,13.25,0
101.2734375,85.0,64.33013786852624,1,241,241.0,240,115.25,0
92.041015625,80.0,48.13342334302128,1,254,254.0,253,33.0,0
95.4892578125,72.0,54.94460884250071,9,250,27.77777777777778,241,55.25,0
102.98046875,107.0,61.803964980252466,2,250,125.0,248,101.5,0
83.623046875,64.0,65.30516178941411,2,251,125.5,249,79.25,0
165.0703125,185.5,52.592133976026716,1,248,248.0,247,18.0,0
88.244140625,86.0,35.36537751255067,9,210,23.333333333333332,201,54.0,0
82.705078125,66.0,59.81203413475959,6,240,40.0,234,109.25,0
113.0712890625,122.0,52.903322385574874,7,214,30.571428571428573,207,115.0,0
103.27734375,110.0,50.88303486128098,1,233,233.0,232,67.0,0
70.6630859375,58.5,42.183781834396854,3,227,75.66666666666667,224,54.25,0
75.2880859375,59.0,53.75713992048047,1,250,250.0,249,70.0,0
126.94921875,113.0,70.48283090593516,34,255,7.5,221,146.0,0
142.935546875,150.0,24.330683794741113,4,207,51.75,203,5.0,0
113.7783203125,114.0,48.80782506733577,2,253,126.5,251,67.25,0
118.4541015625,116.5,58.83567425642741,2,254,127.0,252,74.0,0
79.1611328125,56.0,54.135972591283846,2,215,107.5,213,85.25,0
115.4287109375,118.0,22.911105298404262,9,184,20.444444444444443,175,22.0,0
123.6279296875,111.5,76.97007104790833,1,255,255.0,254,152.0,0
139.822265625,148.0,30.918328219147675,4,230,57.5,226,23.0,0
131.845703125,128.5,56.32295287535416,25,255,10.2,230,106.0,0
84.8466796875,77.0,36.201111007733935,1,242,242.0,241,20.25,0
85.1435546875,80.0,44.08758037831286,6,205,34.166666666666664,199,66.25,0
100.49609375,104.0,39.37197389630359,5,223,44.6,218,62.0,0
159.8359375,176.5,62.250113245849555,1,254,254.0,253,89.0,0
65.3544921875,58.0,48.360647896574974,1,250,250.0,249,61.0,0
130.58203125,139.0,45.26213914105279,5,231,46.2,226,59.0,0
91.73828125,69.0,54.15537415779618,1,246,246.0,245,23.25,0
110.6708984375,121.0,43.03378138856798,1,252,252.0,251,63.0,0
120.1884765625,117.0,59.40371529330373,4,251,62.75,247,108.0,0
153.3857421875,153.0,48.748584032280185,9,248,27.555555555555557,239,57.0,0
99.3232421875,106.0,27.32919267561192,6,232,38.666666666666664,226,23.0,0
128.26171875,121.0,69.30704624744801,1,254,254.0,253,114.25,0
115.3828125,116.0,51.12689041336118,2,249,124.5,247,46.25,0
93.826171875,62.5,65.02220968663676,7,247,35.285714285714285,240,100.0,0
123.6123046875,123.0,21.384936582958705,45,195,4.333333333333333,150,27.0,0
104.6318359375,101.0,47.90485567675351,2,225,112.5,223,74.0,0
92.6669921875,77.5,47.84187664049472,2,236,118.0,234,87.0,0
121.8779296875,120.0,35.89293080331148,18,200,11.11111111111111,182,58.0,0
95.6171875,92.0,47.17659163546943,1,255,255.0,254,55.0,0
105.7470703125,110.0,65.08646211010921,13,246,18.923076923076923,233,117.0,0
99.7197265625,87.0,50.00578639880321,5,252,50.4,247,49.0,0
117.6162109375,124.0,36.32229013488832,26,243,9.346153846153847,217,36.0,0
118.5068359375,118.0,47.70478012757169,11,250,22.727272727272727,239,70.5,0
139.1513671875,142.0,34.417495580548106,2,252,126.0,250,11.0,0
81.6015625,71.0,47.705573220626896,1,239,239.0,238,62.25,0
126.4853515625,141.0,47.627314784147536,1,197,197.0,196,47.0,0
130.69140625,134.0,29.820761505576293,18,221,12.277777777777779,203,38.0,0
84.9443359375,86.0,40.17818986184726,2,218,109.0,216,63.25,0
123.185546875,126.0,50.21795023178642,5,250,50.0,245,69.0,0
95.38671875,89.0,41.497868678504425,5,230,46.0,225,42.0,0
88.5859375,87.0,26.222612898910242,2,216,108.0,214,37.0,0
155.033203125,175.0,62.73098621835536,1,225,225.0,224,60.0,0
121.119140625,88.0,81.98570440867404,1,247,247.0,246,167.0,0
88.2626953125,87.0,42.97744610822391,1,242,242.0,241,59.0,0
113.0908203125,101.0,54.860926385345856,29,254,8.758620689655173,225,72.25,0
83.1181640625,62.0,57.49436709967189,2,254,127.0,252,83.0,0
139.5478515625,166.0,59.616741888105274,2,230,115.0,228,87.25,0
112.251953125,115.0,41.67992102317137,1,253,253.0,252,38.0,0
117.2880859375,120.5,59.33409787428401,2,242,121.0,240,103.0,0
127.25,126.0,40.601339263625285,4,240,60.0,236,30.0,0
88.0009765625,69.0,44.42843392731535,35,212,6.057142857142857,177,10.0,0
111.4970703125,133.0,60.72216755059005,1,254,254.0,253,109.0,0
139.306640625,145.0,25.141469160076934,55,189,3.4363636363636365,134,37.0,0
109.998046875,108.0,41.68370480397949,5,248,49.6,243,52.0,0
75.939453125,60.0,57.72693199734356,1,254,254.0,253,70.25,0
132.220703125,141.5,63.70600596788827,5,228,45.6,223,102.0,0
99.0205078125,99.0,32.04645324161672,7,221,31.571428571428573,214,31.0,0
105.7548828125,103.5,47.54951649729881,32,214,6.6875,182,90.0,0
104.4296875,97.0,44.879144758755636,3,244,81.33333333333333,241,50.0,0
110.5107421875,95.0,70.36808831676052,11,252,22.90909090909091,241,87.25,0
100.8203125,67.0,60.12154792503553,10,244,24.4,234,120.25,0
115.40234375,112.5,48.128573673877305,13,245,18.846153846153847,232,75.0,0
121.4189453125,125.0,21.391013566159838,5,211,42.2,206,13.0,0
161.326171875,178.0,48.55082568204128,1,198,198.0,197,22.0,0
134.3154296875,131.0,49.49152701523508,22,224,10.181818181818182,202,84.0,0
89.46484375,78.0,49.119301657170226,3,248,82.66666666666667,245,20.0,0
112.5087890625,118.5,58.62028499911426,11,232,21.09090909090909,221,107.0,0
82.6142578125,74.0,32.973453927398666,7,239,34.142857142857146,232,24.0,0
131.7919921875,134.0,62.721783795085415,2,254,127.0,252,105.0,0
116.6201171875,93.0,69.86221949298681,4,249,62.25,245,127.25,0
137.6181640625,126.0,64.42938920635778,19,253,13.31578947368421,234,109.5,0
110.015625,113.0,16.536528871240634,2,234,117.0,232,10.0,0
137.6884765625,151.0,52.87712045119692,3,246,82.0,243,76.0,0
124.6982421875,122.0,44.08775602460501,2,254,127.0,252,44.0,0
95.1953125,78.0,47.08101538069611,12,253,21.083333333333332,241,19.0,0
116.728515625,108.0,45.6826960468527,6,228,38.0,222,62.0,0
89.5322265625,95.0,46.53082958720669,2,212,106.0,210,81.0,0
119.4912109375,138.5,75.39483259565857,11,253,23.0,242,155.0,0
88.0087890625,74.0,54.41594113230865,12,222,18.5,210,100.25,0
112.8564453125,106.5,49.67051495720773,28,234,8.357142857142858,206,91.0,0
101.1484375,86.0,59.76150057255585,8,248,31.0,240,106.0,0
145.2685546875,135.0,65.34684464411669,2,255,127.5,253,82.25,0
126.71484375,130.0,25.720795300944445,5,174,34.8,169,30.0,0
108.6787109375,104.5,62.791891021260206,1,237,237.0,236,105.0,0
154.9375,153.0,38.35188636169022,8,251,31.375,243,39.0,0
97.0341796875,94.0,46.42561468560715,16,251,15.6875,235,69.0,0
121.2451171875,131.0,42.32991558581109,5,249,49.8,244,53.25,0
117.31640625,120.0,42.68314724759599,6,255,42.5,249,42.0,0
104.05859375,98.0,37.5987045308407,53,242,4.566037735849057,189,68.0,0
113.642578125,107.0,63.358981453723445,1,254,254.0,253,97.25,0
133.388671875,136.0,30.68745717591446,35,214,6.114285714285714,179,39.25,0
159.9130859375,171.0,41.66804344318605,2,255,127.5,253,14.0,0
139.015625,144.0,36.35756871319059,1,239,239.0,238,18.0,0
91.3125,89.0,34.39544846342318,7,213,30.428571428571427,206,37.0,0
79.8720703125,71.5,53.13303469765825,1,230,230.0,229,81.0,0
109.5771484375,117.0,46.39554701147074,5,246,49.2,241,77.0,0
110.92578125,106.0,44.47959020384685,4,252,63.0,248,71.0,0
81.841796875,81.0,42.000097320080584,4,174,43.5,170,63.25,0
110.2978515625,96.0,58.34377640660755,2,247,123.5,245,98.5,0
71.9345703125,63.0,37.25386169437329,13,255,19.615384615384617,242,17.0,0
92.6865234375,76.0,50.040377973764976,2,242,121.0,240,85.0,0
121.7626953125,130.0,35.05694774110819,3,215,71.66666666666667,212,43.0,0
129.583984375,120.0,45.755259018770246,14,247,17.642857142857142,233,66.0,0
118.2177734375,113.0,39.00796739183445,6,246,41.0,240,30.0,0
114.03125,105.0,68.12246984980433,4,251,62.75,247,112.0,0
97.25,97.0,31.08610144622513,20,246,12.3,226,34.0,0
101.2509765625,109.0,39.43641662318694,12,217,18.083333333333332,205,68.0,0
133.8203125,145.0,34.17499967852734,2,219,109.5,217,29.25,0
98.8388671875,87.0,58.002630034372025,2,227,113.5,225,94.25,0
92.919921875,76.0,59.713078890799935,2,253,126.5,251,98.0,0
128.017578125,148.0,56.110240295417746,1,221,221.0,220,69.0,0
151.689453125,175.0,64.45593551519075,11,252,22.90909090909091,241,72.0,0
96.5517578125,95.0,29.53899132720759,2,247,123.5,245,30.0,0
131.396484375,122.0,49.83934176572139,4,231,57.75,227,87.0,0
123.1025390625,118.0,47.54843576347346,3,241,80.33333333333333,238,74.0,0
111.904296875,100.0,66.41784914209332,2,250,125.0,248,96.25,0
125.44140625,131.0,18.823618090645084,16,159,9.9375,143,10.0,0
89.53125,85.0,36.01796697916888,5,248,49.6,243,43.0,0
78.876953125,60.0,44.131445351829946,10,182,18.2,172,72.0,0
94.6845703125,83.0,39.343155726882706,21,245,11.666666666666666,224,30.0,0
153.05078125,181.5,56.82852977391416,20,252,12.6,232,96.0,0
87.3369140625,88.5,20.199946933147864,17,189,11.117647058823529,172,15.0,0
121.1513671875,117.0,59.81347584501379,2,253,126.5,251,108.0,0
108.451171875,117.0,51.3504309274928,14,253,18.071428571428573,239,75.0,0
117.986328125,114.0,54.44506807856735,4,254,63.5,250,72.0,0
94.005859375,90.0,53.61767837586522,1,219,219.0,218,108.0,0
102.9130859375,96.0,62.97219488598313,1,252,252.0,251,99.0,0
113.8564453125,130.0,41.1979299372456,27,174,6.444444444444445,147,68.25,0
110.703125,113.0,44.394205241048915,10,205,20.5,195,76.0,0
112.849609375,109.0,49.668931670460886,1,235,235.0,234,69.25,0
84.69921875,90.0,50.90343338753928,12,221,18.416666666666668,209,85.0,0
112.0654296875,115.5,50.262073100833135,2,243,121.5,241,48.25,0
74.5380859375,62.0,55.3908388981099,1,247,247.0,246,63.0,0
111.7216796875,117.5,38.188851228024,13,218,16.76923076923077,205,64.0,0
87.37890625,88.0,50.35034469895624,1,196,196.0,195,78.0,0
169.2822265625,174.0,47.61307918109182,3,223,74.33333333333333,220,59.0,0
103.5732421875,106.5,55.10592168117661,1,238,238.0,237,91.25,0
151.0009765625,154.0,55.59882634762919,40,237,5.925,197,101.25,0
99.9296875,99.0,37.7852812352554,3,199,66.33333333333333,196,51.25,0
136.2744140625,146.0,42.459515295276304,2,251,125.5,249,46.0,0
86.744140625,74.0,41.716525746461976,31,240,7.741935483870968,209,33.0,0
95.5966796875,82.0,70.99862749492434,1,255,255.0,254,122.25,0
90.4931640625,91.0,21.594495106275545,6,174,29.0,168,20.0,0
126.5771484375,125.0,31.84305852526719,68,231,3.3970588235294117,163,49.25,0
114.044921875,116.0,52.42086608188715,1,241,241.0,240,63.0,0
162.0810546875,178.0,45.62395410253406,6,238,39.666666666666664,232,19.0,0
106.1171875,103.0,34.40484411154691,26,223,8.576923076923077,197,43.0,0
113.662109375,95.0,52.667581216299816,1,254,254.0,253,64.0,0
128.1484375,121.5,39.38942490610384,25,254,10.16,229,50.0,0
97.4736328125,97.0,43.09341334266089,2,246,123.0,244,52.25,0
104.3623046875,107.0,42.344068091066966,3,244,81.33333333333333,241,56.0,0
125.8525390625,136.0,38.01635047856924,3,220,73.33333333333333,217,37.0,0
96.5302734375,89.0,62.794470838553785,2,254,127.0,252,71.0,0
143.3603515625,152.0,49.28722449391834,51,252,4.9411764705882355,201,89.0,0
112.6650390625,113.0,48.07343126257839,26,252,9.692307692307692,226,63.0,0
85.9375,78.0,29.34952352679682,36,202,5.611111111111111,166,19.25,0
122.43359375,139.0,61.94042850965725,1,249,249.0,248,110.0,0
142.9443359375,165.0,48.44437276995798,2,243,121.5,241,44.25,0
150.57421875,171.0,58.00796651389487,5,253,50.6,248,45.25,0
134.888671875,136.0,52.441292590367986,10,254,25.4,244,74.0,0
98.0439453125,96.0,36.323995362872864,26,205,7.884615384615385,179,47.0,0
93.3251953125,76.0,52.81827547895925,3,255,85.0,252,60.25,0
117.0751953125,115.0,45.56686375237469,22,247,11.227272727272727,225,79.0,0
117.5107421875,122.0,54.8088464595854,4,228,57.0,224,102.0,0
85.85546875,80.0,49.58984713469859,3,208,69.33333333333333,205,85.25,0
110.236328125,111.0,40.4162039241977,7,216,30.857142857142858,209,54.0,0
111.3173828125,111.0,25.475513875343704,35,191,5.457142857142857,156,38.0,0
130.5556640625,150.0,55.3486360345686,2,251,125.5,249,94.0,0
106.9951171875,91.0,69.07053810396037,1,255,255.0,254,104.25,0
102.9033203125,98.0,36.627418711608996,5,225,45.0,220,46.0,0
115.158203125,118.0,40.72118866322839,1,218,218.0,217,53.0,0
114.177734375,106.0,47.79088208530936,13,244,18.76923076923077,231,67.0,0
103.20703125,91.0,81.14100928668267,1,254,254.0,253,160.25,0
108.41015625,109.0,32.727833242144,13,255,19.615384615384617,242,40.0,0
108.4921875,101.0,36.71559743780351,22,228,10.363636363636363,206,46.5,0
106.5478515625,54.0,84.61298414089865,7,252,36.0,245,176.0,0
102.3212890625,111.0,52.94302745547159,2,253,126.5,251,79.0,0
100.890625,93.0,63.115049881025804,4,248,62.0,244,119.0,0
137.6181640625,149.0,69.49562782833416,8,254,31.75,246,130.0,0
127.400390625,139.0,43.97992972478938,2,251,125.5,249,61.25,0
123.7314453125,110.0,78.80648487318363,1,255,255.0,254,144.0,0
121.4658203125,123.0,53.314687122770984,1,213,213.0,212,87.0,0
166.0888671875,193.0,66.77560453066289,1,245,245.0,244,61.25,0
70.0166015625,53.5,47.27792162125597,1,210,210.0,209,81.25,0
122.8564453125,115.5,68.42868020694391,8,255,31.875,247,110.0,0
105.5380859375,107.0,62.88741268697071,1,239,239.0,238,105.0,0
123.6875,133.0,38.29712680965767,11,246,22.363636363636363,235,57.25,0
143.0478515625,151.5,70.48023503465681,11,253,23.0,242,135.0,0
127.9619140625,117.0,47.11575168957686,1,231,231.0,230,69.0,0
117.341796875,125.0,39.64895238081632,2,225,112.5,223,39.0,0
113.39453125,110.0,47.47892839953081,11,241,21.90909090909091,230,80.0,0
136.5185546875,142.0,35.994569461567,3,213,71.0,210,29.0,0
63.27734375,61.0,31.58661260833988,2,212,106.0,210,38.0,0
133.5419921875,143.0,45.75986269134982,4,239,59.75,235,44.0,0
100.6259765625,90.0,46.84158964564184,3,235,78.33333333333333,232,69.0,0
155.6220703125,167.0,28.23189307040543,36,211,5.861111111111111,175,12.0,0
118.1328125,132.0,50.14917139983316,2,231,115.5,229,60.0,0
96.4287109375,93.0,49.37593745053928,2,250,125.0,248,58.0,0
84.162109375,58.0,61.5143775261161,6,223,37.166666666666664,217,117.25,0
126.1259765625,129.0,50.53949906600975,2,208,104.0,206,82.0,0
78.568359375,78.0,28.063495507880866,19,170,8.947368421052632,151,45.0,0
94.2578125,92.0,44.21840699403184,4,232,58.0,228,69.0,0
160.6162109375,200.0,63.64849586807221,1,250,250.0,249,90.0,0
99.3134765625,99.0,32.66604778293914,21,208,9.904761904761905,187,50.0,0
122.0703125,124.0,44.224976786623,5,243,48.6,238,58.0,0
94.8505859375,93.0,41.169644029313964,16,238,14.875,222,73.0,0
93.5517578125,87.0,47.60167219887181,3,243,81.0,240,66.0,0
82.0673828125,71.0,39.99768487667855,12,243,20.25,231,46.0,0
107.6796875,106.0,30.623835078290632,9,235,26.11111111111111,226,31.0,0
149.546875,159.5,82.72295719136481,1,254,254.0,253,171.0,0
96.8779296875,84.0,40.34141091702553,10,251,25.1,241,54.0,0
139.9326171875,155.0,40.5686189359347,6,240,40.0,234,40.0,0
90.06640625,83.0,40.63566547947703,2,232,116.0,230,38.0,0
107.5849609375,91.0,59.03564707351906,5,251,50.2,246,52.25,0
120.0087890625,112.0,58.69427976762199,1,254,254.0,253,80.25,0
89.671875,66.0,53.22169279517869,2,243,121.5,241,65.0,0
106.1328125,100.0,40.894895978469535,3,201,67.0,198,68.0,0
92.4716796875,82.0,58.91624731735636,5,240,48.0,235,79.0,0
95.244140625,94.0,24.902720202424163,5,191,38.2,186,21.0,0
147.2958984375,161.0,42.5715773953372,11,254,23.09090909090909,243,38.0,0
134.017578125,138.0,24.465969741347298,15,170,11.333333333333334,155,28.0,0
158.564453125,198.0,59.91090183175911,8,233,29.125,225,87.25,0
90.73046875,91.0,17.8124344673959,38,154,4.052631578947368,116,25.0,0
135.3818359375,146.0,33.159087740080146,1,222,222.0,221,41.0,0
111.611328125,106.0,45.63702012674123,2,248,124.0,246,46.0,0
105.9091796875,109.5,40.168377955903786,2,249,124.5,247,36.0,0
96.0224609375,89.5,42.370027402266174,10,236,23.6,226,59.0,0
119.6005859375,122.5,62.20878749697809,2,254,127.0,252,95.0,0
96.751953125,68.5,67.580384688331,3,253,84.33333333333333,250,131.25,0
102.9951171875,102.0,23.268494315718886,19,233,12.263157894736842,214,21.0,0
129.240234375,128.5,54.20570720593052,5,253,50.6,248,63.0,0
135.6220703125,136.0,17.203195708611993,17,251,14.764705882352942,234,11.0,0
107.453125,87.0,52.57789747350473,29,255,8.793103448275861,226,77.0,0
100.2021484375,89.0,67.14807822601267,1,251,251.0,250,119.25,0
141.8515625,139.5,39.37734910527363,27,253,9.37037037037037,226,28.25,0
156.2783203125,164.0,34.123736221890326,1,197,197.0,196,34.25,0
92.6845703125,79.0,58.13162862246114,1,252,252.0,251,71.25,0
120.7041015625,116.0,68.56641214036348,1,254,254.0,253,137.0,0
118.1826171875,111.5,76.03601409875014,2,254,127.0,252,146.0,0
119.248046875,115.0,27.398766012318926,26,220,8.461538461538462,194,31.0,0
79.7470703125,63.0,56.58012062562858,4,248,62.0,244,86.0,0
93.923828125,82.0,48.12603548595561,3,246,82.0,243,51.25,0
61.9072265625,60.0,27.7568295812363,7,214,30.571428571428573,207,36.0,0
119.5693359375,125.0,40.30589913434225,16,233,14.5625,217,43.0,0
101.4736328125,88.0,53.95441949364689,1,254,254.0,253,62.25,0
85.59375,80.0,48.58864523026445,2,243,121.5,241,71.0,0
102.48046875,94.0,39.00377597624714,24,212,8.833333333333334,188,64.0,0
95.486328125,61.5,76.69589023347231,1,231,231.0,230,166.0,0
129.74609375,135.0,26.731557317451802,2,212,106.0,210,24.0,0
119.9091796875,133.0,70.80660110105086,12,248,20.666666666666668,236,140.25,0
108.2509765625,107.5,46.57972100820888,1,254,254.0,253,52.0,0
122.3349609375,124.0,12.185340690060706,4,244,61.0,240,7.0,0
105.591796875,90.0,55.424193117344885,1,234,234.0,233,94.0,0
112.240234375,109.0,27.820941526933776,4,223,55.75,219,32.0,0
76.74609375,60.0,51.85310140547247,3,251,83.66666666666667,248,71.0,0
87.5537109375,82.0,36.91606619427635,2,206,103.0,204,52.0,0
124.93359375,124.0,21.287592767501,52,183,3.519230769230769,131,28.25,0
148.853515625,160.0,45.16599189188565,14,249,17.785714285714285,235,57.0,0
108.38671875,116.0,47.52572144227164,1,255,255.0,254,55.0,0
98.3037109375,92.0,28.913268504337985,5,242,48.4,237,18.25,0
91.9462890625,84.0,50.648451800846715,2,219,109.5,217,74.0,0
101.5576171875,109.0,45.11621928707795,2,183,91.5,181,74.0,0
101.0712890625,98.0,31.328866043268594,5,232,46.4,227,56.0,0
100.935546875,84.0,50.32538408491959,16,254,15.875,238,30.0,0
127.41015625,135.0,27.134498163787477,1,184,184.0,183,6.0,0
117.2705078125,97.0,60.77696859387507,2,243,121.5,241,105.0,0
97.8818359375,89.0,49.644249082263634,5,208,41.6,203,75.0,0
96.4873046875,76.0,52.59969918596532,2,244,122.0,242,89.25,0
136.1064453125,134.0,51.1617704476003,2,253,126.5,251,73.25,0
95.3828125,90.0,40.55681703135545,4,237,59.25,233,53.0,0
114.6962890625,118.5,31.81260047102316,6,222,37.0,216,38.0,0
102.86328125,118.0,40.689622392981214,1,172,172.0,171,54.25,0
129.1630859375,142.0,45.88951325100855,7,242,34.57142857142857,235,89.25,0
84.3671875,75.0,42.74819460620348,1,215,215.0,214,38.25,0
137.8134765625,107.0,72.99824333036901,1,255,255.0,254,126.25,0
104.31640625,100.0,40.780944495682796,4,239,59.75,235,36.0,0
103.748046875,96.0,56.21772508179963,1,254,254.0,253,39.0,0
106.3828125,101.0,55.499031677046794,1,229,229.0,228,85.0,0
91.0185546875,78.5,51.929476736831,2,252,126.0,250,83.0,0
101.951171875,83.0,54.57430748703284,13,210,16.153846153846153,197,102.25,0
111.3212890625,103.5,75.96795490057514,1,247,247.0,246,145.0,0
118.296875,105.0,70.71303797910521,1,255,255.0,254,122.0,0
130.1884765625,140.0,43.987065570720766,18,199,11.055555555555555,181,70.0,0
125.4638671875,127.0,38.539279159966924,35,228,6.514285714285714,193,63.0,0
121.0947265625,122.0,65.07867692985819,2,254,127.0,252,120.25,0
110.3515625,109.5,53.230221509341796,1,254,254.0,253,79.0,0
111.083984375,113.5,52.21356737955908,5,238,47.6,233,82.0,0
112.119140625,119.0,55.93780957354761,9,254,28.22222222222222,245,102.0,0
80.5810546875,89.0,35.878909745317436,22,187,8.5,165,67.0,0
115.2705078125,113.0,40.13531883155878,7,248,35.42857142857143,241,40.0,0
136.66015625,151.5,64.22258758587655,1,245,245.0,244,100.0,0
105.767578125,104.0,47.99947797968246,17,248,14.588235294117647,231,81.0,0
124.416015625,142.0,50.94996758217571,2,198,99.0,196,82.25,0
128.3740234375,134.0,67.4414803405938,19,218,11.473684210526315,199,135.0,0
139.892578125,142.0,51.60023414351694,12,254,21.166666666666668,242,80.25,0
105.931640625,106.5,58.390582894383314,1,207,207.0,206,103.0,0
146.9306640625,150.0,26.403755006916555,15,247,16.466666666666665,232,34.0,0
106.1044921875,93.0,68.29564221416511,1,253,253.0,252,115.0,0
129.1962890625,129.0,36.55926195461887,32,230,7.1875,198,52.0,0
109.3857421875,107.0,59.388030082056794,1,253,253.0,252,88.0,0
122.3740234375,134.0,54.255235823657614,3,228,76.0,225,62.25,0
125.8076171875,137.0,48.02889247412389,1,209,209.0,208,45.25,0
136.1396484375,165.0,49.76164898042873,2,228,114.0,226,75.0,0
117.7470703125,113.5,34.244346750751156,30,239,7.966666666666667,209,50.0,0
115.240234375,112.0,44.19692374696533,18,253,14.055555555555555,235,57.0,0
86.978515625,62.5,54.92195747987895,6,249,41.5,243,96.0,0
86.8134765625,78.0,47.265078757416276,1,232,232.0,231,64.0,0
110.75,100.5,57.470185884726355,3,245,81.66666666666667,242,93.0,0
114.6025390625,107.0,66.77274040160896,1,253,253.0,252,98.0,0
119.74609375,122.0,26.04851963867066,39,245,6.282051282051282,206,33.25,0
87.208984375,58.0,67.16845135017634,2,251,125.5,249,110.0,0
113.8251953125,115.0,30.10518198556069,24,210,8.75,186,43.0,0
106.1982421875,105.0,58.10348019673688,13,230,17.692307692307693,217,112.0,0
116.423828125,126.0,36.115024284852126,4,222,55.5,218,24.0,0
128.9453125,133.5,51.878491387590906,11,255,23.181818181818183,244,72.25,0
